,주택관리번호,공고번호,모델번호,주택형,공급세대수,순위,거주코드,거주지역,접수건수,경쟁률,최저당첨가점,최고당첨가점,평균당첨가점
8340,2020001252,2020001252,2,084.9750B,87,2,1,해당지역,0,,0.0,0.0,0.0
8341,2020001252,2020001252,2,084.9750B,87,2,2,기타지역,0,,,,
8342,2020001252,2020001252,3,084.8927C,108,1,1,해당지역,1351,12.51,45.0,64.0,50.0
8343,2020001252,2020001252,3,084.8927C,108,1,2,기타지역,0,,,,
8344,2020001252,2020001252,3,084.8927C,108,2,1,해당지역,0,,0.0,0.0,0.0
8345,2020001252,2020001252,3,084.8927C,108,2,2,기타지역,0,,,,
8346,2020001252,2020001252,4,084.9440D,22,1,1,해당지역,406,18.45,41.0,63.0,49.0
8347,2020001252,2020001252,4,084.9440D,22,1,2,기타지역,0,,,,
8348,2020001252,2020001252,4,084.9440D,22,2,1,해당지역,0,,0.0,0.0,0.0
8349,2020001252,2020001252,4,084.9440D,22,2,2,기타지역,0,,,,
8350,2020001252,2020001252,5,084.7197E,86,1,1,해당지역,890,10.35,41.0,60.0,46.0
8351,2020001252,2020001252,5,084.7197E,86,1,2,기타지역,0,,,,
8352,2020001252,2020001252,5,084.7197E,86,2,1,해당지역,0,,0.0,0.0,0.0
8353,2020001252,2020001252,5,084.7197E,86,2,2,기타지역,0,,,,
8354,2020001255,2020001255,1,070.7685A,40,1,1,해당지역,8540,213.5,62.0,65.0,63.0
8355,2020001255,2020001255,1,070.7685A,40,1,2,기타지역,582,,,,
8356,2020001255,2020001255,1,070.7685A,40,2,1,해당지역,0,,0.0,0.0,0.0
8357,2020001255,2020001255,1,070.7685A,40,2,2,기타지역,0,,,,
8358,2020001255,2020001255,2,070.6405B,13,1,1,해당지역,2640,203.08,61.0,64.0,62.0
8359,2020001255,2020001255,2,070.6405B,13,1,2,기타지역,228,,,,
8360,2020001255,2020001255,2,070.6405B,13,2,1,해당지역,0,,0.0,0.0,0.0
8361,2020001255,2020001255,2,070.6405B,13,2,2,기타지역,0,,,,
8362,2020001255,2020001255,3,084.8401A,13,1,1,해당지역,6879,529.15,64.0,70.0,66.0
8363,2020001255,2020001255,3,084.8401A,13,1,2,기타지역,511,,,,
8364,2020001255,2020001255,3,084.8401A,13,2,1,해당지역,0,,0.0,0.0,0.0
8365,2020001255,2020001255,3,084.8401A,13,2,2,기타지역,0,,,,
8366,2020001255,2020001255,4,084.9939B,13,1,1,해당지역,5299,407.62,63.0,69.0,65.0
8367,2020001255,2020001255,4,084.9939B,13,1,2,기타지역,349,,,,
8368,2020001255,2020001255,4,084.9939B,13,2,1,해당지역,0,,0.0,0.0,0.0
8369,2020001255,2020001255,4,084.9939B,13,2,2,기타지역,0,,,,
8370,2020001255,2020001255,5,084.4587C,15,1,1,해당지역,11328,755.2,68.0,72.0,70.0
8371,2020001255,2020001255,5,084.4587C,15,1,2,기타지역,685,,,,
8372,2020001255,2020001255,5,084.4587C,15,2,1,해당지역,0,,0.0,0.0,0.0
8373,2020001255,2020001255,5,084.4587C,15,2,2,기타지역,0,,,,
8374,2020001255,2020001255,6,084.7283D,15,1,1,해당지역,22561,1504.07,68.0,79.0,71.0
8375,2020001255,2020001255,6,084.7283D,15,1,2,기타지역,1222,,,,
8376,2020001255,2020001255,6,084.7283D,15,2,1,해당지역,0,,0.0,0.0,0.0
8377,2020001255,2020001255,6,084.7283D,15,2,2,기타지역,0,,,,
8378,2020001256,2020001256,1,076.9672 ,198,1,1,해당지역,3,195.0,-1.0,-1.0,-1.0
8379,2020001256,2020001256,1,076.9672 ,198,1,2,기타지역,0,195.0,,,
8380,2020001256,2020001256,1,076.9672 ,198,2,1,해당지역,4,191.0,-1.0,-1.0,-1.0
8381,2020001256,2020001256,1,076.9672 ,198,2,2,기타지역,0,191.0,,,
8382,2020001256,2020001256,2,084.8518A,558,1,1,해당지역,22,536.0,-1.0,-1.0,-1.0
8383,2020001256,2020001256,2,084.8518A,558,1,2,기타지역,4,532.0,,,
8384,2020001256,2020001256,2,084.8518A,558,2,1,해당지역,15,517.0,-1.0,-1.0,-1.0
8385,2020001256,2020001256,2,084.8518A,558,2,2,기타지역,3,514.0,,,
8386,2020001256,2020001256,3,084.8258B,145,1,1,해당지역,11,134.0,-1.0,-1.0,-1.0
8387,2020001256,2020001256,3,084.8258B,145,1,2,기타지역,2,132.0,,,
8388,2020001256,2020001256,3,084.8258B,145,2,1,해당지역,6,126.0,-1.0,-1.0,-1.0
8389,2020001256,2020001256,3,084.8258B,145,2,2,기타지역,1,125.0,,,
8390,2020001257,2020001257,1,070.9308A,55,1,1,해당지역,418,7.6,39.0,69.0,45.0
8391,2020001257,2020001257,1,070.9308A,55,1,2,기타지역,64,,,,
8392,2020001257,2020001257,1,070.9308A,55,2,1,해당지역,0,,0.0,0.0,0.0
8393,2020001257,2020001257,1,070.9308A,55,2,2,기타지역,0,,,,
8394,2020001257,2020001257,2,070.9932B,69,1,1,해당지역,437,6.33,32.0,56.0,40.0
8395,2020001257,2020001257,2,070.9932B,69,1,2,기타지역,68,,,,
8396,2020001257,2020001257,2,070.9932B,69,2,1,해당지역,0,,0.0,0.0,0.0
8397,2020001257,2020001257,2,070.9932B,69,2,2,기타지역,0,,,,
8398,2020001257,2020001257,3,084.9563A,43,1,1,해당지역,2580,60.0,55.0,64.0,58.0
8399,2020001257,2020001257,3,084.9563A,43,1,2,기타지역,200,,,,
8400,2020001257,2020001257,3,084.9563A,43,2,1,해당지역,0,,0.0,0.0,0.0
8401,2020001257,2020001257,3,084.9563A,43,2,2,기타지역,0,,,,
8402,2020001257,2020001257,4,084.9888B,22,1,1,해당지역,880,40.0,53.0,67.0,58.0
8403,2020001257,2020001257,4,084.9888B,22,1,2,기타지역,81,,,,
8404,2020001257,2020001257,4,084.9888B,22,2,1,해당지역,0,,0.0,0.0,0.0
8405,2020001257,2020001257,4,084.9888B,22,2,2,기타지역,0,,,,
8406,2020001261,2020001261,1,059.9600 ,164,1,1,해당지역,817,4.98,37.0,64.0,45.0
8407,2020001261,2020001261,1,059.9600 ,164,1,2,기타지역,156,,,,
8408,2020001261,2020001261,1,059.9600 ,164,2,1,해당지역,0,,0.0,0.0,0.0
8409,2020001261,2020001261,1,059.9600 ,164,2,2,기타지역,0,,,,
8410,2020001261,2020001261,2,064.9800A,42,1,1,해당지역,124,2.95,36.0,59.0,46.0
8411,2020001261,2020001261,2,064.9800A,42,1,2,기타지역,29,,,,
8412,2020001261,2020001261,2,064.9800A,42,2,1,해당지역,0,,0.0,0.0,0.0
8413,2020001261,2020001261,2,064.9800A,42,2,2,기타지역,0,,,,
8414,2020001261,2020001261,3,064.9800B,57,1,1,해당지역,219,3.84,32.0,54.0,39.0
8415,2020001261,2020001261,3,064.9800B,57,1,2,기타지역,47,,,,
8416,2020001261,2020001261,3,064.9800B,57,2,1,해당지역,0,,0.0,0.0,0.0
8417,2020001261,2020001261,3,064.9800B,57,2,2,기타지역,0,,,,
8418,2020001261,2020001261,4,074.8800A,13,1,1,해당지역,696,53.54,57.0,64.0,60.0
8419,2020001261,2020001261,4,074.8800A,13,1,2,기타지역,52,,,,
8420,2020001261,2020001261,4,074.8800A,13,2,1,해당지역,0,,0.0,0.0,0.0
8421,2020001261,2020001261,4,074.8800A,13,2,2,기타지역,0,,,,
8422,2020001261,2020001261,5,074.9700B,115,1,1,해당지역,3109,27.03,52.0,64.0,56.0
8423,2020001261,2020001261,5,074.9700B,115,1,2,기타지역,351,,,,
8424,2020001261,2020001261,5,074.9700B,115,2,1,해당지역,0,,0.0,0.0,0.0
8425,2020001261,2020001261,5,074.9700B,115,2,2,기타지역,0,,,,
8426,2020001261,2020001261,6,084.8700A,14,1,1,해당지역,4622,330.14,61.0,66.0,63.0
8427,2020001261,2020001261,6,084.8700A,14,1,2,기타지역,425,,,,
8428,2020001261,2020001261,6,084.8700A,14,2,1,해당지역,0,,0.0,0.0,0.0
8429,2020001261,2020001261,6,084.8700A,14,2,2,기타지역,0,,,,
8430,2020001261,2020001261,7,084.9700B,13,1,1,해당지역,1299,99.92,58.0,61.0,59.0
8431,2020001261,2020001261,7,084.9700B,13,1,2,기타지역,152,,,,
8432,2020001261,2020001261,7,084.9700B,13,2,1,해당지역,0,,0.0,0.0,0.0
8433,2020001261,2020001261,7,084.9700B,13,2,2,기타지역,0,,,,
8434,2020001264,2020001264,1,083.7069B,22,1,1,해당지역,1,21.0,-1.0,-1.0,-1.0
8435,2020001264,2020001264,1,083.7069B,22,1,2,기타지역,0,21.0,,,
8436,2020001264,2020001264,1,083.7069B,22,2,1,해당지역,0,21.0,-1.0,-1.0,-1.0
8437,2020001264,2020001264,1,083.7069B,22,2,2,기타지역,0,21.0,,,
8438,2020001264,2020001264,2,084.7343A,48,1,1,해당지역,21,27.0,-1.0,-1.0,-1.0
8439,2020001264,2020001264,2,084.7343A,48,1,2,기타지역,0,27.0,,,
8440,2020001264,2020001264,2,084.7343A,48,2,1,해당지역,6,21.0,-1.0,-1.0,-1.0
8441,2020001264,2020001264,2,084.7343A,48,2,2,기타지역,1,20.0,,,
8442,2020001265,2020001265,1,099.9052A,286,1,1,해당지역,726,2.54,-1.0,-1.0,-1.0
8443,2020001265,2020001265,1,099.9052A,286,1,2,기타지역,54,,,,
8444,2020001265,2020001265,1,099.9052A,286,2,1,해당지역,217,,-1.0,-1.0,-1.0
8445,2020001265,2020001265,1,099.9052A,286,2,2,기타지역,30,,,,
8446,2020001265,2020001265,2,099.9262B,292,1,1,해당지역,952,3.26,-1.0,-1.0,-1.0
8447,2020001265,2020001265,2,099.9262B,292,1,2,기타지역,33,,,,
8448,2020001265,2020001265,2,099.9262B,292,2,1,해당지역,256,,-1.0,-1.0,-1.0
8449,2020001265,2020001265,2,099.9262B,292,2,2,기타지역,29,,,,
8450,2020001265,2020001265,3,107.8488 ,198,1,1,해당지역,396,2.0,-1.0,-1.0,-1.0
8451,2020001265,2020001265,3,107.8488 ,198,1,2,기타지역,20,,,,
8452,2020001265,2020001265,3,107.8488 ,198,2,1,해당지역,346,,-1.0,-1.0,-1.0
8453,2020001265,2020001265,3,107.8488 ,198,2,2,기타지역,41,,,,
8454,2020001265,2020001265,4,115.8207 ,90,1,1,해당지역,764,8.49,-1.0,-1.0,-1.0
8455,2020001265,2020001265,4,115.8207 ,90,1,2,기타지역,35,,,,
8456,2020001265,2020001265,4,115.8207 ,90,2,1,해당지역,0,,-1.0,-1.0,-1.0
8457,2020001265,2020001265,4,115.8207 ,90,2,2,기타지역,0,,,,
8458,2020001265,2020001265,5,152.9318 ,4,1,1,해당지역,158,39.5,-1.0,-1.0,-1.0
8459,2020001265,2020001265,5,152.9318 ,4,1,2,기타지역,8,,,,
8460,2020001265,2020001265,5,152.9318 ,4,2,1,해당지역,0,,-1.0,-1.0,-1.0
8461,2020001265,2020001265,5,152.9318 ,4,2,2,기타지역,0,,,,
8462,2020001276,2020001276,1,059.9300 ,541,1,1,해당지역,35,506.0,-1.0,-1.0,-1.0
8463,2020001276,2020001276,1,059.9300 ,541,1,2,기타지역,40,466.0,,,
8464,2020001276,2020001276,1,059.9300 ,541,2,1,해당지역,51,415.0,-1.0,-1.0,-1.0
8465,2020001276,2020001276,1,059.9300 ,541,2,2,기타지역,39,376.0,,,
8466,2020001276,2020001276,2,074.9700A,335,1,1,해당지역,56,279.0,-1.0,-1.0,-1.0
8467,2020001276,2020001276,2,074.9700A,335,1,2,기타지역,72,207.0,,,
8468,2020001276,2020001276,2,074.9700A,335,2,1,해당지역,104,103.0,-1.0,-1.0,-1.0
8469,2020001276,2020001276,2,074.9700A,335,2,2,기타지역,88,15.0,,,
8470,2020001276,2020001276,3,074.9400B,322,1,1,해당지역,78,244.0,-1.0,-1.0,-1.0
8471,2020001276,2020001276,3,074.9400B,322,1,2,기타지역,48,196.0,,,
8472,2020001276,2020001276,3,074.9400B,322,2,1,해당지역,109,87.0,-1.0,-1.0,-1.0
8473,2020001276,2020001276,3,074.9400B,322,2,2,기타지역,56,31.0,,,
8474,2020001276,2020001276,4,084.9600 ,341,1,1,해당지역,246,95.0,0.0,0.0,0.0
8475,2020001276,2020001276,4,084.9600 ,341,1,2,기타지역,238,2.51,,,
8476,2020001276,2020001276,4,084.9600 ,341,2,1,해당지역,235,,22.0,64.0,38.0
8477,2020001276,2020001276,4,084.9600 ,341,2,2,기타지역,180,,,,
8478,2020001276,2020001276,5,129.8700P,1,1,1,해당지역,3,3.0,11.0,11.0,11.0
8479,2020001276,2020001276,5,129.8700P,1,1,2,기타지역,11,,,,
8480,2020001276,2020001276,5,129.8700P,1,2,1,해당지역,0,,0.0,0.0,0.0
8481,2020001276,2020001276,5,129.8700P,1,2,2,기타지역,0,,,,
8482,2020001276,2020001276,6,141.6100P,8,1,1,해당지역,1,7.0,0.0,0.0,0.0
8483,2020001276,2020001276,6,141.6100P,8,1,2,기타지역,16,2.29,,,
8484,2020001276,2020001276,6,141.6100P,8,2,1,해당지역,3,,30.0,46.0,37.0
8485,2020001276,2020001276,6,141.6100P,8,2,2,기타지역,26,,,,
8486,2020001279,2020001279,1,084.9773A,181,1,1,해당지역,7503,41.45,59.0,79.0,63.0
8487,2020001279,2020001279,1,084.9773A,181,1,2,기타지역,0,,,,
8488,2020001279,2020001279,1,084.9773A,181,2,1,해당지역,0,,0.0,0.0,0.0
8489,2020001279,2020001279,1,084.9773A,181,2,2,기타지역,0,,,,
8490,2020001279,2020001279,2,084.9563B,45,1,1,해당지역,1642,36.49,56.0,69.0,60.0
8491,2020001279,2020001279,2,084.9563B,45,1,2,기타지역,0,,,,
8492,2020001279,2020001279,2,084.9563B,45,2,1,해당지역,0,,0.0,0.0,0.0
8493,2020001279,2020001279,2,084.9563B,45,2,2,기타지역,0,,,,
8494,2020001281,2020001281,1,084.9147A,38,1,1,해당지역,2145,56.45,64.0,73.0,67.0
8495,2020001281,2020001281,1,084.9147A,38,1,2,기타지역,0,,,,
8496,2020001281,2020001281,1,084.9147A,38,2,1,해당지역,0,,0.0,0.0,0.0
8497,2020001281,2020001281,1,084.9147A,38,2,2,기타지역,0,,,,
8498,2020001281,2020001281,2,084.5681B,13,1,1,해당지역,876,67.38,64.0,69.0,67.0
8499,2020001281,2020001281,2,084.5681B,13,1,2,기타지역,0,,,,
8500,2020001281,2020001281,2,084.5681B,13,2,1,해당지역,0,,0.0,0.0,0.0
8501,2020001281,2020001281,2,084.5681B,13,2,2,기타지역,0,,,,
8502,2020001281,2020001281,3,091.2597A,96,1,1,해당지역,7982,83.15,69.0,74.0,70.0
8503,2020001281,2020001281,3,091.2597A,96,1,2,기타지역,0,,,,
8504,2020001281,2020001281,3,091.2597A,96,2,1,해당지역,0,,0.0,0.0,0.0
8505,2020001281,2020001281,3,091.2597A,96,2,2,기타지역,0,,,,
8506,2020001281,2020001281,4,091.1650B,41,1,1,해당지역,1449,35.34,57.0,69.0,61.0
8507,2020001281,2020001281,4,091.1650B,41,1,2,기타지역,0,,,,
8508,2020001281,2020001281,4,091.1650B,41,2,1,해당지역,0,,0.0,0.0,0.0
8509,2020001281,2020001281,4,091.1650B,41,2,2,기타지역,0,,,,
8510,2020001281,2020001281,5,126.3206P,2,1,1,해당지역,17,8.5,52.0,52.0,52.0
8511,2020001281,2020001281,5,126.3206P,2,1,2,기타지역,0,,,,
8512,2020001281,2020001281,5,126.3206P,2,2,1,해당지역,0,,0.0,0.0,0.0
8513,2020001281,2020001281,5,126.3206P,2,2,2,기타지역,0,,,,
8514,2020001281,2020001281,6,128.5575P,2,1,1,해당지역,22,11.0,64.0,64.0,64.0
8515,2020001281,2020001281,6,128.5575P,2,1,2,기타지역,0,,,,
8516,2020001281,2020001281,6,128.5575P,2,2,1,해당지역,0,,0.0,0.0,0.0
8517,2020001281,2020001281,6,128.5575P,2,2,2,기타지역,0,,,,
8518,2020001281,2020001281,7,135.3400P,1,1,1,해당지역,11,11.0,46.0,46.0,46.0
8519,2020001281,2020001281,7,135.3400P,1,1,2,기타지역,0,,,,
8520,2020001281,2020001281,7,135.3400P,1,2,1,해당지역,0,,0.0,0.0,0.0
8521,2020001281,2020001281,7,135.3400P,1,2,2,기타지역,0,,,,
8522,2020001282,2020001282,1,074.8793A,55,1,1,해당지역,551,10.02,47.0,65.0,54.0
8523,2020001282,2020001282,1,074.8793A,55,1,2,기타지역,1300,,,,
8524,2020001282,2020001282,1,074.8793A,55,2,1,해당지역,0,,0.0,0.0,0.0
8525,2020001282,2020001282,1,074.8793A,55,2,2,기타지역,0,,,,
8526,2020001282,2020001282,2,074.9818B,21,1,1,해당지역,203,9.67,46.0,62.0,50.0
8527,2020001282,2020001282,2,074.9818B,21,1,2,기타지역,1132,,,,
8528,2020001282,2020001282,2,074.9818B,21,2,1,해당지역,0,,0.0,0.0,0.0
8529,2020001282,2020001282,2,074.9818B,21,2,2,기타지역,0,,,,
8530,2020001282,2020001282,3,084.6249A,145,1,1,해당지역,2150,14.83,45.0,74.0,51.0
8531,2020001282,2020001282,3,084.6249A,145,1,2,기타지역,3166,,,,
8532,2020001282,2020001282,3,084.6249A,145,2,1,해당지역,0,,0.0,0.0,0.0
8533,2020001282,2020001282,3,084.6249A,145,2,2,기타지역,0,,,,
8534,2020001282,2020001282,4,084.9060B,60,1,1,해당지역,718,11.97,42.0,60.0,49.0
8535,2020001282,2020001282,4,084.9060B,60,1,2,기타지역,1572,,,,
8536,2020001282,2020001282,4,084.9060B,60,2,1,해당지역,0,,0.0,0.0,0.0
8537,2020001282,2020001282,4,084.9060B,60,2,2,기타지역,0,,,,
8538,2020001283,2020001283,1,084.6249A,242,1,1,해당지역,8200,33.88,54.0,70.0,59.0
8539,2020001283,2020001283,1,084.6249A,242,1,2,기타지역,12445,,,,
8540,2020001283,2020001283,1,084.6249A,242,2,1,해당지역,0,,0.0,0.0,0.0
8541,2020001283,2020001283,1,084.6249A,242,2,2,기타지역,0,,,,
8542,2020001283,2020001283,2,084.9060B,81,1,1,해당지역,1067,13.17,50.0,70.0,56.0
8543,2020001283,2020001283,2,084.9060B,81,1,2,기타지역,2293,,,,
8544,2020001283,2020001283,2,084.9060B,81,2,1,해당지역,0,,0.0,0.0,0.0
8545,2020001283,2020001283,2,084.9060B,81,2,2,기타지역,0,,,,
8546,2020001284,2020001284,1,084.5751A,148,1,1,해당지역,474,3.2,37.0,75.0,49.0
8547,2020001284,2020001284,1,084.5751A,148,1,2,기타지역,115,,,,
8548,2020001284,2020001284,1,084.5751A,148,2,1,해당지역,0,,0.0,0.0,0.0
8549,2020001284,2020001284,1,084.5751A,148,2,2,기타지역,0,,,,
8550,2020001284,2020001284,2,084.6959B,112,1,1,해당지역,256,2.29,31.0,59.0,42.0
8551,2020001284,2020001284,2,084.6959B,112,1,2,기타지역,34,,,,
8552,2020001284,2020001284,2,084.6959B,112,2,1,해당지역,0,,0.0,0.0,0.0
8553,2020001284,2020001284,2,084.6959B,112,2,2,기타지역,0,,,,
8554,2020001284,2020001284,3,084.5262C,37,1,1,해당지역,64,1.73,27.0,52.0,36.0
8555,2020001284,2020001284,3,084.5262C,37,1,2,기타지역,20,,,,
8556,2020001284,2020001284,3,084.5262C,37,2,1,해당지역,0,,0.0,0.0,0.0
8557,2020001284,2020001284,3,084.5262C,37,2,2,기타지역,0,,,,
8558,2020001284,2020001284,4,084.6187D,22,1,1,해당지역,39,1.77,32.0,49.0,38.0
8559,2020001284,2020001284,4,084.6187D,22,1,2,기타지역,18,,,,
8560,2020001284,2020001284,4,084.6187D,22,2,1,해당지역,0,,0.0,0.0,0.0
8561,2020001284,2020001284,4,084.6187D,22,2,2,기타지역,0,,,,
8562,2020001284,2020001284,5,084.6978E,133,1,1,해당지역,941,7.08,47.0,68.0,55.0
8563,2020001284,2020001284,5,084.6978E,133,1,2,기타지역,125,,,,
8564,2020001284,2020001284,5,084.6978E,133,2,1,해당지역,0,,0.0,0.0,0.0
8565,2020001284,2020001284,5,084.6978E,133,2,2,기타지역,0,,,,
8566,2020001284,2020001284,6,101.8253 ,192,1,1,해당지역,365,1.9,-1.0,-1.0,-1.0
8567,2020001284,2020001284,6,101.8253 ,192,1,2,기타지역,92,,,,
8568,2020001284,2020001284,6,101.8253 ,192,2,1,해당지역,0,,-1.0,-1.0,-1.0
8569,2020001284,2020001284,6,101.8253 ,192,2,2,기타지역,0,,,,
8570,2020001285,2020001285,1,059.8430A,47,1,1,해당지역,470,10.0,40.0,56.0,45.0
8571,2020001285,2020001285,1,059.8430A,47,1,2,기타지역,759,,,,
8572,2020001285,2020001285,1,059.8430A,47,2,1,해당지역,0,,0.0,0.0,0.0
8573,2020001285,2020001285,1,059.8430A,47,2,2,기타지역,0,,,,
8574,2020001285,2020001285,2,059.8867B,92,1,1,해당지역,165,1.79,27.0,51.0,34.0
8575,2020001285,2020001285,2,059.8867B,92,1,2,기타지역,559,,,,
8576,2020001285,2020001285,2,059.8867B,92,2,1,해당지역,0,,0.0,0.0,0.0
8577,2020001285,2020001285,2,059.8867B,92,2,2,기타지역,0,,,,
8578,2020001285,2020001285,3,084.6249A,210,1,1,해당지역,6073,28.92,48.0,65.0,51.0
8579,2020001285,2020001285,3,084.6249A,210,1,2,기타지역,8097,,,,
8580,2020001285,2020001285,3,084.6249A,210,2,1,해당지역,0,,0.0,0.0,0.0
8581,2020001285,2020001285,3,084.6249A,210,2,2,기타지역,0,,,,
8582,2020001285,2020001285,4,084.9060B,47,1,1,해당지역,780,16.6,44.0,73.0,49.0
8583,2020001285,2020001285,4,084.9060B,47,1,2,기타지역,1559,,,,
8584,2020001285,2020001285,4,084.9060B,47,2,1,해당지역,0,,0.0,0.0,0.0
8585,2020001285,2020001285,4,084.9060B,47,2,2,기타지역,0,,,,
8586,2020001286,2020001286,1,059.8430A,109,1,1,해당지역,274,2.51,28.0,53.0,35.0
8587,2020001286,2020001286,1,059.8430A,109,1,2,기타지역,670,,,,
8588,2020001286,2020001286,1,059.8430A,109,2,1,해당지역,0,,0.0,0.0,0.0
8589,2020001286,2020001286,1,059.8430A,109,2,2,기타지역,0,,,,
8590,2020001286,2020001286,2,059.8867B,43,1,1,해당지역,85,1.98,27.0,55.0,34.0
8591,2020001286,2020001286,2,059.8867B,43,1,2,기타지역,556,,,,
8592,2020001286,2020001286,2,059.8867B,43,2,1,해당지역,0,,0.0,0.0,0.0
8593,2020001286,2020001286,2,059.8867B,43,2,2,기타지역,0,,,,
8594,2020001286,2020001286,3,084.6249A,110,1,1,해당지역,1057,9.61,37.0,54.0,43.0
8595,2020001286,2020001286,3,084.6249A,110,1,2,기타지역,2471,,,,
8596,2020001286,2020001286,3,084.6249A,110,2,1,해당지역,0,,0.0,0.0,0.0
8597,2020001286,2020001286,3,084.6249A,110,2,2,기타지역,0,,,,
8598,2020001286,2020001286,4,084.9060B,23,1,1,해당지역,268,11.65,38.0,53.0,43.0
8599,2020001286,2020001286,4,084.9060B,23,1,2,기타지역,796,,,,
8600,2020001286,2020001286,4,084.9060B,23,2,1,해당지역,0,,0.0,0.0,0.0
8601,2020001286,2020001286,4,084.9060B,23,2,2,기타지역,0,,,,
8602,2020001287,2020001287,1,084.6249A,97,1,1,해당지역,2266,23.36,46.0,60.0,50.0
8603,2020001287,2020001287,1,084.6249A,97,1,2,기타지역,3299,,,,
8604,2020001287,2020001287,1,084.6249A,97,2,1,해당지역,0,,0.0,0.0,0.0
8605,2020001287,2020001287,1,084.6249A,97,2,2,기타지역,0,,,,
8606,2020001287,2020001287,2,084.9060B,32,1,1,해당지역,471,14.72,39.0,52.0,44.0
8607,2020001287,2020001287,2,084.9060B,32,1,2,기타지역,1223,,,,
8608,2020001287,2020001287,2,084.9060B,32,2,1,해당지역,0,,0.0,0.0,0.0
8609,2020001287,2020001287,2,084.9060B,32,2,2,기타지역,0,,,,
8610,2020001292,2020001292,1,048.7950A,8,1,1,해당지역,196,24.5,52.0,55.0,53.0
8611,2020001292,2020001292,1,048.7950A,8,1,2,기타지역,0,,,,
8612,2020001292,2020001292,1,048.7950A,8,2,1,해당지역,0,,0.0,0.0,0.0
8613,2020001292,2020001292,1,048.7950A,8,2,2,기타지역,0,,,,
8614,2020001292,2020001292,2,048.7950B,9,1,1,해당지역,168,18.67,51.0,74.0,55.0
8615,2020001292,2020001292,2,048.7950B,9,1,2,기타지역,0,,,,
8616,2020001292,2020001292,2,048.7950B,9,2,1,해당지역,0,,0.0,0.0,0.0
8617,2020001292,2020001292,2,048.7950B,9,2,2,기타지역,0,,,,
8618,2020001292,2020001292,3,048.7980C,18,1,1,해당지역,538,29.89,53.0,64.0,58.0
8619,2020001292,2020001292,3,048.7980C,18,1,2,기타지역,0,,,,
8620,2020001292,2020001292,3,048.7980C,18,2,1,해당지역,0,,0.0,0.0,0.0
8621,2020001292,2020001292,3,048.7980C,18,2,2,기타지역,0,,,,
8622,2020001292,2020001292,4,049.6680 ,6,1,1,해당지역,128,21.33,51.0,55.0,53.0
8623,2020001292,2020001292,4,049.6680 ,6,1,2,기타지역,0,,,,
8624,2020001292,2020001292,4,049.6680 ,6,2,1,해당지역,0,,0.0,0.0,0.0
8625,2020001292,2020001292,4,049.6680 ,6,2,2,기타지역,0,,,,
8626,2020001292,2020001292,5,057.9910 ,9,1,1,해당지역,1023,113.67,61.0,69.0,65.0
8627,2020001292,2020001292,5,057.9910 ,9,1,2,기타지역,0,,,,
8628,2020001292,2020001292,5,057.9910 ,9,2,1,해당지역,0,,0.0,0.0,0.0
8629,2020001292,2020001292,5,057.9910 ,9,2,2,기타지역,0,,,,
8630,2020001292,2020001292,6,084.5190 ,2,1,1,해당지역,1227,613.5,65.0,65.0,65.0
8631,2020001292,2020001292,6,084.5190 ,2,1,2,기타지역,0,,,,
8632,2020001292,2020001292,6,084.5190 ,2,2,1,해당지역,0,,0.0,0.0,0.0
8633,2020001292,2020001292,6,084.5190 ,2,2,2,기타지역,0,,,,
8634,2020001295,2020001295,1,105.9519 ,382,1,1,해당지역,2694,7.05,-1.0,-1.0,-1.0
8635,2020001295,2020001295,1,105.9519 ,382,1,2,기타지역,625,,,,
8636,2020001295,2020001295,1,105.9519 ,382,2,1,해당지역,0,,-1.0,-1.0,-1.0
8637,2020001295,2020001295,1,105.9519 ,382,2,2,기타지역,0,,,,
8638,2020001298,2020001298,1,064.0000H,14,1,1,해당지역,2640,377.14,-1.0,-1.0,-1.0
